ISR_Number,A/C Status,ISR Status,Pri,Squadron,Location,State/Country,Region,Longitude,Latitude,BUNO,TMS,PLATFORM,TYPE,Date Created,TAT,Repair Category
1978,7,Complete,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165414,FA-18D,F-18 LEGACY,FIXED WING,5/11/2015 20:08,74,
1979,7,Squadron Cancellation,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165415,FA-18D,F-18 LEGACY,FIXED WING,5/12/2015 0:12,16,
1980,1,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164906,FA-18C,F-18 LEGACY,FIXED WING,5/12/2015 0:41,29,
1981,7,Squadron Cancellation,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164873,FA-18C,F-18 LEGACY,FIXED WING,5/12/2015 21:35,73,
1982,7,Complete,103,SQD-1,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166890,FA-18F,F-18 SUPERS,FIXED WING,5/13/2015 1:08,110,
1983,7,Cancelled,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,167887,MH-60S,H-60,ROTOR,5/14/2015 19:34,59,BUSHING REPAIR
1984,7,PMI Concurrent,102,SQD-102,NIPPI,Japan,PACIFIC,139.482422,35.569842,164953,FA-18D,F-18 LEGACY,FIXED WING,5/14/2015 19:37,39,Crack
1985,7,Complete,103,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165529,FA-18D,F-18 LEGACY,FIXED WING,5/15/2015 1:47,107,
1986,7,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164638,FA-18C,F-18 LEGACY,FIXED WING,5/17/2015 22:17,12,
1987,7,Complete,103,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164638,FA-18C,F-18 LEGACY,FIXED WING,5/17/2015 22:19,83,BUSHING REPAIR
1988,2,Complete,102,SQD-102,NIPPI,Japan,PACIFIC,139.482422,35.569842,164953,FA-18D,F-18 LEGACY,FIXED WING,5/18/2015 18:17,119,
1989,7,Complete,102,SQD-1,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167032,MH-60R,H-60,ROTOR,5/19/2015 0:05,102,BUSHING REPAIR
1990,7,Complete,103,SQD-1,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166890,FA-18F,F-18 SUPERS,FIXED WING,5/19/2015 0:13,74,
1992,7,Complete,103,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164896,FA-18C,F-18 LEGACY,FIXED WING,5/19/2015 19:58,110,BUSHING REPAIR
1993,7,Complete,103,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164896,FA-18C,F-18 LEGACY,FIXED WING,5/19/2015 20:00,12,BUSHING REPAIR
1994,7,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164674,FA-18D,F-18 LEGACY,FIXED WING,5/20/2015 2:34,97,
1995,7,Complete,103,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164873,FA-18C,F-18 LEGACY,FIXED WING,5/20/2015 18:41,78,BUSHING REPAIR
1996,7,Squadron Cancellation,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164674,FA-18D,F-18 LEGACY,FIXED WING,5/21/2015 2:19,71,
1998,7,Complete,102,SQD-107,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,165218,FA-18C,F-18 LEGACY,FIXED WING,5/25/2015 19:09,48,Crack
2001,7,Complete,102,SQD-128,"Sigonella, Italy",Italy,EUROPE,14.960042,37.463113,163289,P-3C,P-3,FIXED WING,5/26/2015 1:56,32,
2003,7,Complete,103,SQD-1,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166859,FA-18E,F-18 SUPERS,FIXED WING,5/26/2015 21:03,50,
2004,7,Complete,103,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,167981,KC-130J,C-130,FIXED WING,5/27/2015 18:57,34,
2005,7,Complete,102,SQD-107,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,165194,FA-18C,F-18 LEGACY,FIXED WING,5/28/2015 19:42,32,
2006,7,Complete,102,SQD-107,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,165194,FA-18C,F-18 LEGACY,FIXED WING,5/28/2015 19:43,4,
2007,2,Passed for Action,102,SQD-23,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,168318,UH-1Y,H-1,ROTOR,6/1/2015 21:35,2,Corrosion
2008,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165529,FA-18D,F-18 LEGACY,FIXED WING,6/2/2015 2:19,42,BUSHING REPAIR
2009,2,Complete,103,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164945,FA-18D,F-18 LEGACY,FIXED WING,6/2/2015 2:28,105,BUSHING REPAIR
